"년","월","쌀 _수입","밀 _수입","옥수수 _수입","콩 _수입","과일 _수입","쇠고기 _수입","돼지고기 _수입","닭고기 _수입","신선수산물 _수입","냉동수산물 _수입","원유 _수입","치즈 _수입","어육 _수입","과일 _수출","신선수산물 _수출","냉동수산물 _수출","어육 _수출","김 _수출","라면 _수출","나프타 _수출","휘발유 _수출","제트유 _수출","등유 _수출","경유 _수출","벙커C유 _수출","정제혼합용원료유 _수출","윤활유 _수출","아스팔트 _수출"
"1971",1,0,48.04,21.21,30.64,0,0,0,0,0,0,3.2,0,0,0,8.06,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1971",10,0,48.04,21.59,30.57,0,0,0,0,0,0,3.25,0,0,0,7.9,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1971",11,0,48.04,21.59,30.57,0,0,0,0,0,0,3.25,0,0,0,7.75,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1971",12,0,48.04,21.59,30.57,0,0,0,0,0,0,3.25,0,0,0,7.67,18.64,0,0,0,0,0,0,0,0,0,0,0,0
"1971",2,0,48.04,21.97,30.64,0,0,0,0,0,0,3.2,0,0,0,7.88,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1971",3,0,48.04,23.87,30.91,0,0,0,0,0,0,3.2,0,0,0,8.2,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1971",4,0,48.04,23.87,30.91,0,0,0,0,0,0,3.2,0,0,0,8.8,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1971",5,0,48.04,27.65,30.91,0,0,0,0,0,0,3.2,0,0,0,8.38,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1971",6,0,48.04,22.16,30.91,0,0,0,0,0,0,3.2,0,0,0,9.02,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1971",7,0,48.04,22.29,30.91,0,0,0,0,0,0,3.25,0,0,0,7.65,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1971",8,0,48.04,20.08,30.91,0,0,0,0,0,0,3.25,0,0,0,7.59,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1971",9,0,48.04,21.59,30.91,0,0,0,0,0,0,3.25,0,0,0,7.64,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1972",1,0,46.88,30.24,30.57,0,0,0,0,0,0,4.4,0,0,0,8.39,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1972",10,0,46.98,23.54,33.2,0,0,0,0,0,0,4.59,0,0,0,8.8,20.53,0,0,0,0,0,0,0,0,0,0,0,0
"1972",11,0,49.37,23.61,33.2,0,0,0,0,0,0,4.59,0,0,0,8.83,21.05,0,0,0,0,0,0,0,0,0,0,0,0
"1972",12,0,48.7,24.43,32.53,0,0,0,0,0,0,4.59,0,0,0,8.88,21.05,0,0,0,0,0,0,0,0,0,0,0,0
"1972",2,0,46.88,30.74,30.57,0,0,0,0,0,0,4.4,0,0,0,8.68,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1972",3,0,45.93,26.51,29.16,0,0,0,0,0,0,4.4,0,0,0,8.59,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1972",4,0,45.93,26.51,29.16,0,0,0,0,0,0,4.6,0,0,0,8.97,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1972",5,0,45.93,26.51,29.16,0,0,0,0,0,0,4.6,0,0,0,8.81,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1972",6,0,45.93,28.72,29.16,0,0,0,0,0,0,4.6,0,0,0,9.94,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1972",7,0,45.93,28.29,29.16,0,0,0,0,0,0,4.59,0,0,0,7.86,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1972",8,0,45.93,28.16,29.16,0,0,0,0,0,0,4.59,0,0,0,7.86,18.7,0,0,0,0,0,0,0,0,0,0,0,0
"1972",9,0,46.49,25.38,33.2,0,0,0,0,0,0,4.59,0,0,0,8.83,19.47,0,0,0,0,0,0,0,0,0,0,0,0
"1973",1,0,48.7,25,32.53,0,0,0,0,0,0,4.9,0,0,0,9.56,20.79,0,0,0,0,0,0,0,0,0,0,0,0
"1973",10,0,92.33,56.63,57.04,0,0,0,0,0,0,7.18,0,0,0,9.56,24.93,0,0,0,0,0,0,0,0,0,0,0,0
"1973",11,0,91.84,60.98,69.44,0,0,0,0,0,0,8.68,0,0,0,9.56,25.59,0,0,0,0,0,0,0,0,0,0,0,0
"1973",12,0,98.37,63.31,69.44,0,0,0,0,0,0,8.61,0,0,0,9.56,25.44,0,0,0,0,0,0,0,0,0,0,0,0
"1973",2,0,48.6,32.01,32.53,0,0,0,0,0,0,4.9,0,0,0,9.56,21.05,0,0,0,0,0,0,0,0,0,0,0,0
"1973",3,0,49.66,39.27,52.61,0,0,0,0,0,0,4.9,0,0,0,9.56,22.65,0,0,0,0,0,0,0,0,0,0,0,0
"1973",4,0,50.24,39.27,52.61,0,0,0,0,0,0,5.08,0,0,0,9.56,23.2,0,0,0,0,0,0,0,0,0,0,0,0
"1973",5,0,52.83,39.14,52.61,0,0,0,0,0,0,5.08,0,0,0,9.56,23.2,0,0,0,0,0,0,0,0,0,0,0,0
"1973",6,0,62.6,45.89,57.04,0,0,0,0,0,0,5.25,0,0,0,9.56,23.2,0,0,0,0,0,0,0,0,0,0,0,0
"1973",7,0,72.67,45.14,57.04,0,0,0,0,0,0,5.47,0,0,0,9.56,22.65,0,0,0,0,0,0,0,0,0,0,0,0
"1973",8,0,74.02,51.64,57.04,0,0,0,0,0,0,5.73,0,0,0,9.56,22.65,0,0,0,0,0,0,0,0,0,0,0,0
"1973",9,0,74.59,57.45,57.04,0,0,0,0,0,0,5.93,0,0,0,9.56,22.65,0,0,0,0,0,0,0,0,0,0,0,0
"1974",1,0,95.39,64.96,69.44,0,0,0,0,0,0,17.08,0,0,0,9.56,23.72,0,0,0,0,0,0,0,0,0,0,0,0
"1974",10,0,94.72,76.2,72.46,0,0,0,0,0,0,21.11,0,0,0,10.75,21.05,0,0,0,0,0,0,0,0,0,0,0,0
"1974",11,0,97.51,64.58,72.46,0,0,0,0,0,0,21.09,0,0,0,10.75,21.05,0,0,0,0,0,0,0,0,0,0,0,0
"1974",12,0,94.62,73.29,72.46,0,0,0,0,0,0,21.09,0,0,0,10.65,20.61,0,0,0,0,0,0,0,0,0,0,0,0
"1974",2,0,98.08,60.92,69.44,0,0,0,0,0,0,20.08,0,0,0,9.56,23.46,0,0,0,0,0,0,0,0,0,0,0,0
"1974",3,0,93.77,61.17,69.44,0,0,0,0,0,0,20.08,0,0,0,9.56,24.54,0,0,0,0,0,0,0,0,0,0,0,0
"1974",4,0,92.62,60.98,69.44,0,0,0,0,0,0,20.46,0,0,0,9.56,24.54,0,0,0,0,0,0,0,0,0,0,0,0
"1974",5,0,94.72,60.98,69.44,0,0,0,0,0,0,20.46,0,0,0,9.56,24.54,0,0,0,0,0,0,0,0,0,0,0,0
"1974",6,0,99.99,63.06,69.44,0,0,0,0,0,0,20.52,0,0,0,9.56,20.01,0,0,0,0,0,0,0,0,0,0,0,0
"1974",7,0,100.57,59.79,58.13,0,0,0,0,0,0,20.54,0,0,0,9.56,20.01,0,0,0,0,0,0,0,0,0,0,0,0
"1974",8,0,94.72,51.32,58.13,0,0,0,0,0,0,20.59,0,0,0,9.56,19.73,0,0,0,0,0,0,0,0,0,0,0,0
"1974",9,0,93.86,60.98,58.13,0,0,0,0,0,0,20.51,0,0,0,10.75,19.73,0,0,0,0,0,0,0,0,0,0,0,0
"1975",1,0,94.03,72.88,72.45,0,0,0,0,0,0,21.13,0,0,0,9.56,18.39,0,0,0,0,0,0,0,0,0,0,0,0
"1975",10,0,71.31,58.74,48.92,0,0,0,0,0,0,21.16,0,0,0,17.29,21.42,0,0,0,0,0,0,0,0,0,0,0,0
"1975",11,0,71.31,55.65,48.92,0,0,0,0,0,0,22.59,0,0,0,17.29,25.09,0,0,0,0,0,0,0,0,0,0,0,0
"1975",12,0,64.55,55.65,48.92,0,0,0,0,0,0,22.59,0,0,0,17.29,27.26,0,0,0,0,0,0,0,0,0,0,0,0
"1975",2,0,94.39,71.64,72.45,0,0,0,0,0,0,21.13,0,0,0,9.56,15.99,0,0,0,0,0,0,0,0,0,0,0,0
"1975",3,0,80.17,65.63,72.45,0,0,0,0,0,0,21.13,0,0,0,9.56,15.99,0,0,0,0,0,0,0,0,0,0,0,0
"1975",4,0,62.5,65.51,72.45,0,0,0,0,0,0,21.16,0,0,0,9.56,16.44,0,0,0,0,0,0,0,0,0,0,0,0
"1975",5,0,59.9,65.51,72.45,0,0,0,0,0,0,21.16,0,0,0,9.35,16.25,0,0,0,0,0,0,0,0,0,0,0,0
"1975",6,0,53.77,59.61,48.92,0,0,0,0,0,0,21.16,0,0,0,9.35,18.55,0,0,0,0,0,0,0,0,0,0,0,0
"1975",7,0,58,56.64,48.92,0,0,0,0,0,0,21.16,0,0,0,12.17,20.09,0,0,0,0,0,0,0,0,0,0,0,0
"1975",8,0,63.2,56.64,37.16,0,0,0,0,0,0,21.16,0,0,0,12.17,20.76,0,0,0,0,0,0,0,0,0,0,0,0
"1975",9,0,71.31,60.04,48.92,0,0,0,0,0,0,21.16,0,0,0,17.29,21.42,0,0,0,0,0,0,0,0,0,0,0,0
"1976",1,0,64.48,51.73,48.92,0,0,0,0,0,0,22.59,0,0,0,17.29,27.58,0,0,0,0,0,0,0,0,0,0,0,0
"1976",10,0,60.18,52.04,65.01,0,0,0,0,0,0,22.59,0,0,0,15.03,36.43,0,0,0,0,0,0,0,0,0,0,0,0
"1976",11,0,58.28,50.68,60.47,0,0,0,0,0,0,22.59,0,0,0,15.03,36.43,0,0,0,0,0,0,0,0,0,0,0,0
"1976",12,0,57.43,49.56,61.12,0,0,0,0,0,0,22.59,0,0,0,15.9,37.37,0,0,0,0,0,0,0,0,0,0,0,0
"1976",2,0,60.88,51.73,48.92,0,0,0,0,0,0,22.59,0,0,0,16.69,27.58,0,0,0,0,0,0,0,0,0,0,0,0
"1976",3,0,60.88,52.41,47.98,0,0,0,0,0,0,22.59,0,0,0,16.35,28.37,0,0,0,0,0,0,0,0,0,0,0,0
"1976",4,0,61.73,52.41,46.03,0,0,0,0,0,0,22.59,0,0,0,12.36,29.44,0,0,0,0,0,0,0,0,0,0,0,0
"1976",5,0,60.75,53.03,46.86,0,0,0,0,0,0,22.59,0,0,0,12.36,31.55,0,0,0,0,0,0,0,0,0,0,0,0
"1976",6,0,60.75,53.35,36.69,0,0,0,0,0,0,22.59,0,0,0,12.36,31.91,0,0,0,0,0,0,0,0,0,0,0,0
"1976",7,0,61.1,57.38,56.66,0,0,0,0,0,0,22.59,0,0,0,12.36,32.95,0,0,0,0,0,0,0,0,0,0,0,0
"1976",8,0,61.1,55.21,60.77,0,0,0,0,0,0,22.59,0,0,0,12.36,33.7,0,0,0,0,0,0,0,0,0,0,0,0
"1976",9,0,61.1,55.14,66.64,0,0,0,0,0,0,22.59,0,0,0,14.15,35.56,0,0,0,0,0,0,0,0,0,0,0,0
"1977",1,0,57.15,49.44,61.77,0,0,0,0,0,0,22.82,0,0,0,16.35,39.31,0,0,0,0,0,0,0,0,0,0,0,0
"1977",10,0,43.14,38.39,49.73,0,0,0,0,0,0,25.04,0,0,0,14.95,32.1,0,0,0,0,0,0,0,0,0,0,0,0
"1977",11,0,43.14,41.68,49.73,0,0,0,0,0,0,25.04,0,0,0,15.1,32.1,0,0,0,0,0,0,0,0,0,0,0,0
"1977",12,0,45.61,48.64,55.31,0,0,0,0,0,0,25.04,0,0,0,15.1,31.66,0,0,0,0,0,0,0,0,0,0,0,0
"1977",2,0,57.43,50.18,65.12,0,0,0,0,0,0,23.3,0,0,0,16.63,40.77,0,0,0,0,0,0,0,0,0,0,0,0
"1977",3,0,57.43,50.18,74.1,0,0,0,0,0,0,23.3,0,0,0,17.37,36.43,0,0,0,0,0,0,0,0,0,0,0,0
"1977",4,0,57.43,50.18,87.54,0,0,0,0,0,0,23.3,0,0,0,17.37,32.53,0,0,0,0,0,0,0,0,0,0,0,0
"1977",5,0,56.24,48.44,92.24,0,0,0,0,0,0,23.3,0,0,0,17.37,32.1,0,0,0,0,0,0,0,0,0,0,0,0
"1977",6,0,56.24,47.15,92.24,0,0,0,0,0,0,23.3,0,0,0,17.03,32.1,0,0,0,0,0,0,0,0,0,0,0,0
"1977",7,0,49.98,47.15,80.56,0,0,0,0,0,0,25.04,0,0,0,14.57,32.1,0,0,0,0,0,0,0,0,0,0,0,0
"1977",8,0,49.98,47.15,80.56,0,0,0,0,0,0,25.04,0,0,0,14.57,32.1,0,0,0,0,0,0,0,0,0,0,0,0
"1977",9,0,49.98,38.39,51.03,0,0,0,0,0,0,25.04,0,0,0,16.69,32.1,0,0,0,0,0,0,0,0,0,0,0,0
"1978",1,0,48.08,48.64,55.31,0,0,0,0,0,0,25.04,0,0,0,17.72,31.66,0,0,0,0,0,0,0,0,0,0,0,0
"1978",10,0,56.87,46.4,63.71,0,0,0,0,0,0,25.01,0,0,0,18.59,32.84,0,0,0,0,0,0,0,0,0,0,0,0
"1978",11,0,58,50.8,62.3,0,0,0,0,0,0,25.01,0,0,0,18.59,34.48,0,0,0,0,0,0,0,0,0,0,0,0
"1978",12,0,58,49.44,63.3,0,0,0,0,0,0,25.01,0,0,0,18.59,34.48,0,0,0,0,0,0,0,0,0,0,0,0
"1978",2,0,50.89,48.64,53.49,0,0,0,0,0,0,25.04,0,0,0,20.3,31.66,0,0,0,0,0,0,0,0,0,0,0,0
"1978",3,0,51.17,48.64,53.49,0,0,0,0,0,0,25.04,0,0,0,20.3,31.66,0,0,0,0,0,0,0,0,0,0,0,0
"1978",4,0,55.33,48.64,53.49,0,0,0,0,0,0,25.04,0,0,0,19.63,31.66,0,0,0,0,0,0,0,0,0,0,0,0
"1978",5,0,55.33,54.46,53.49,0,0,0,0,0,0,25.04,0,0,0,17.43,31.66,0,0,0,0,0,0,0,0,0,0,0,0
"1978",6,0,55.33,54.46,53.49,0,0,0,0,0,0,25.01,0,0,0,15.84,32.81,0,0,0,0,0,0,0,0,0,0,0,0
"1978",7,0,55.82,52.04,64.88,0,0,0,0,0,0,25.01,0,0,0,16.56,32.63,0,0,0,0,0,0,0,0,0,0,0,0
"1978",8,0,54.33,45.84,57.43,0,0,0,0,0,0,25.01,0,0,0,16.56,32.63,0,0,0,0,0,0,0,0,0,0,0,0
"1978",9,0,54.33,45.84,59.48,0,0,0,0,0,0,25.01,0,0,0,18.59,32.84,0,0,0,0,0,0,0,0,0,0,0,0
"1979",1,0,58.49,52.6,63.3,0,0,0,0,0,0,26.22,0,0,0,18.59,34.48,0,0,0,0,0,0,0,0,0,0,0,0
"1979",10,0,69.05,62.22,73.69,0,0,0,0,0,0,39.28,0,0,0,28,36.98,0,0,0,0,0,0,0,0,0,0,0,0
"1979",11,0,69.05,65.57,67.88,0,0,0,0,0,0,49.41,0,0,0,28,36.98,0,0,0,0,0,0,0,0,0,0,0,0
"1979",12,0,71.16,65.57,67.88,0,0,0,0,0,0,50.27,0,0,0,23.25,38.6,0,0,0,0,0,0,0,0,0,0,0,0
"1979",2,0,58.49,52.6,66.05,0,0,0,0,0,0,26.36,0,0,0,20.04,35.13,0,0,0,0,0,0,0,0,0,0,0,0
"1979",3,0,58.49,52.6,70.29,0,0,0,0,0,0,26.36,0,0,0,28.83,35.13,0,0,0,0,0,0,0,0,0,0,0,0
"1979",4,0,58.49,52.6,70.29,0,0,0,0,0,0,30.16,0,0,0,20.48,35.13,0,0,0,0,0,0,0,0,0,0,0,0
"1979",5,0,59.76,55.89,70.29,0,0,0,0,0,0,30.16,0,0,0,20.48,35.13,0,0,0,0,0,0,0,0,0,0,0,0
"1979",6,0,64.55,55.89,70.29,0,0,0,0,0,0,30.83,0,0,0,18.16,35.56,0,0,0,0,0,0,0,0,0,0,0,0
"1979",7,0,76.23,70.35,73.69,0,0,0,0,0,0,37.54,0,0,0,18.16,35.56,0,0,0,0,0,0,0,0,0,0,0,0
"1979",8,0,73.35,62.22,73.69,0,0,0,0,0,0,37.54,0,0,0,28,35.56,0,0,0,0,0,0,0,0,0,0,0,0
"1979",9,0,69.05,62.22,73.69,0,0,0,0,0,0,37.54,0,0,0,28,36.98,0,0,0,0,0,0,0,0,0,0,0,0
"1980",1,0,72.47,63.27,63.58,0,0,0,0,0,29.09,53.81,0,0,0,23.12,39.54,0,0,0,0,0,0,0,0,0,0,0,0
"1980",10,0,78.33,72.84,79.45,0,0,0,0,0,36.68,63.78,0,0,0,19.5,42.42,0,0,0,0,0,0,0,0,0,0,0,0
"1980",11,0,82.36,81.45,82.46,0,0,0,0,0,36.68,67.73,0,0,0,19.5,42.42,0,0,0,0,0,0,0,0,0,0,0,0
"1980",12,0,75.7,81.39,82.46,0,0,0,0,0,36.68,67.73,0,0,0,20.8,43.46,0,0,0,0,0,0,0,0,0,0,0,0
"1980",2,0,72.47,63.27,63.58,0,0,0,0,0,29.09,54.6,0,0,0,25.64,40.84,0,0,0,0,0,0,0,0,0,0,0,0
"1980",3,0,70.12,63.8,65.68,0,0,0,0,0,29.09,54.6,0,0,0,25.64,40.84,0,0,0,0,0,0,0,0,0,0,0,0
"1980",4,0,70.12,58.41,62.67,0,0,0,0,0,28.98,59.68,0,0,0,19.08,40.84,0,0,0,0,0,0,0,0,0,0,0,0
"1980",5,0,68,58.9,62.67,0,0,0,0,0,30,60.9,0,0,0,17.27,40.84,0,0,0,0,0,0,0,0,0,0,0,0
"1980",6,0,68,61.88,61.97,0,0,0,0,0,28.03,60.9,0,0,0,16.34,40.84,0,0,0,0,0,0,0,0,0,0,0,0
"1980",7,0,72.54,66.39,66.03,0,0,0,0,0,36.68,61.51,0,0,0,16.23,41.57,0,0,0,0,0,0,0,0,0,0,0,0
"1980",8,0,72.69,74.59,72.74,0,0,0,0,0,36.68,63.78,0,0,0,15.48,41.57,0,0,0,0,0,0,0,0,0,0,0,0
"1980",9,0,76.43,74.33,76.1,0,0,0,0,0,36.68,63.78,0,0,0,15.48,41.57,0,0,0,0,0,0,0,0,0,0,0,0
"1981",1,0,75.7,81.39,82.46,0,0,0,0,0,36.68,70.3,0,0,0,22.38,43.46,0,0,0,0,0,0,0,0,0,0,0,0
"1981",10,0,66.02,60.92,66.8,0,0,0,0,0,32.67,68.16,0,0,0,20.75,46.5,0,0,0,0,0,0,0,0,0,0,0,0
"1981",11,0,65.57,57.13,63.93,0,0,0,0,0,32.67,68.16,0,0,0,21.9,46.91,0,0,0,0,0,0,0,0,0,0,0,0
"1981",12,0,61.91,56.68,63.93,0,0,0,0,0,32.67,68.16,0,0,0,17.26,46.91,0,0,0,0,0,0,0,0,0,0,0,0
"1981",2,0,75.7,81.39,82.46,0,0,0,0,0,36.68,70.3,0,0,0,22.38,44.95,0,0,0,0,0,0,0,0,0,0,0,0
"1981",3,0,75.7,74.56,82.46,0,0,0,0,0,36.68,70.3,0,0,0,20.56,45.61,0,0,0,0,0,0,0,0,0,0,0,0
"1981",4,0,75.7,76.02,75.46,0,0,0,0,0,34.05,70.3,0,0,0,20.56,45.61,0,0,0,0,0,0,0,0,0,0,0,0
"1981",5,0,75.7,72.33,74.98,0,0,0,0,0,34.05,70.3,0,0,0,15.4,46.28,0,0,0,0,0,0,0,0,0,0,0,0
"1981",6,0,70.2,68.27,74.98,0,0,0,0,0,34.05,69.81,0,0,0,15.4,46.28,0,0,0,0,0,0,0,0,0,0,0,0
"1981",7,0,62.8,69.23,72.74,0,0,0,0,0,34.05,68.16,0,0,0,15.4,46.28,0,0,0,0,0,0,0,0,0,0,0,0
"1981",8,0,66.02,68.44,72.74,0,0,0,0,0,33.35,68.16,0,0,0,15.4,46.28,0,0,0,0,0,0,0,0,0,0,0,0
"1981",9,0,66.02,61.89,72.74,0,0,0,0,0,33.68,68.16,0,0,0,17.13,46.5,0,0,0,0,0,0,0,0,0,0,0,0
"1982",1,0,64.62,56.68,66.8,0,0,0,0,0,32.67,67.63,0,0,0,17.26,46.91,0,0,0,0,0,0,0,0,0,0,0,0
"1982",10,0,63.17,51.62,52.95,0,0,0,0,0,32.67,65.3,0,0,0,13.65,45.94,0,0,0,0,0,0,0,0,0,0,0,0
"1982",11,0,63.17,51.87,54.27,0,0,0,0,0,32.67,65.12,0,0,0,13.65,39.52,0,0,0,0,0,0,0,0,0,0,0,0
"1982",12,0,64.48,50.61,54.27,0,0,0,0,0,32.67,65.12,0,0,0,13.65,39.52,0,0,0,0,0,0,0,0,0,0,0,0
"1982",2,0,63.75,56.68,66.8,0,0,0,0,0,32.67,67.26,0,0,0,15.26,46.96,0,0,0,0,0,0,0,0,0,0,0,0
"1982",3,0,62.72,56.68,66.8,0,0,0,0,0,32.67,66.76,0,0,0,15.26,46.96,0,0,0,0,0,0,0,0,0,0,0,0
"1982",4,0,64.99,57.62,62.6,0,0,0,0,0,32.67,66.76,0,0,0,13.65,46.96,0,0,0,0,0,0,0,0,0,0,0,0
"1982",5,0,64.99,57.62,62.6,0,0,0,0,0,32.67,66.76,0,0,0,13.65,45.65,0,0,0,0,0,0,0,0,0,0,0,0
"1982",6,0,63.39,57.06,60.92,0,0,0,0,0,32.67,66.76,0,0,0,13.65,45.65,0,0,0,0,0,0,0,0,0,0,0,0
"1982",7,0,63.39,55.29,58.96,0,0,0,0,0,32.67,65.47,0,0,0,13.65,45.65,0,0,0,0,0,0,0,0,0,0,0,0
"1982",8,0,59.79,54.05,56.65,0,0,0,0,0,32.67,65.3,0,0,0,13.65,45.65,0,0,0,0,0,0,0,0,0,0,0,0
"1982",9,0,63.17,51.62,56.65,0,0,0,0,0,32.67,65.3,0,0,0,13.65,45.94,0,0,0,0,0,0,0,0,0,0,0,0
"1983",1,0,64.48,51.44,54.27,0,0,0,0,0,32.67,65.12,0,0,0,13.65,39.52,0,0,0,0,0,0,0,0,0,0,0,0
"1983",10,0,62.8,76.48,77.21,0,0,0,0,0,34.64,56.14,0,0,0,13.65,36.58,0,0,0,0,0,0,0,0,0,0,0,0
"1983",11,0,61.99,76.48,74.28,0,0,0,0,0,34.64,56.14,0,0,0,14.34,36.58,0,0,0,0,0,0,0,0,0,0,0,0
"1983",12,0,59.94,74.33,74.14,0,0,0,0,0,34.64,56.14,0,0,0,14.18,36.73,0,0,0,0,0,0,0,0,0,0,0,0
"1983",2,0,64.48,54.68,56.52,0,0,0,0,0,32.67,65.05,0,0,0,13.65,37.02,0,0,0,0,0,0,0,0,0,0,0,0
"1983",3,0,65.29,55.43,56.52,0,0,0,0,0,32.67,62.3,0,0,0,13.65,37.02,0,0,0,0,0,0,0,0,0,0,0,0
"1983",4,0,66.1,67.43,59.1,0,0,0,0,0,34.64,56.02,0,0,0,13.65,37.02,0,0,0,0,0,0,0,0,0,0,0,0
"1983",5,0,66.1,67.95,60.43,0,0,0,0,0,34.64,56.06,0,0,0,13.65,37.02,0,0,0,0,0,0,0,0,0,0,0,0
"1983",6,0,63.09,66.64,60.43,0,0,0,0,0,34.64,56.06,0,0,0,13.65,36.77,0,0,0,0,0,0,0,0,0,0,0,0
"1983",7,0,61.77,69.97,60.43,0,0,0,0,0,34.64,56.14,0,0,0,13.65,36.77,0,0,0,0,0,0,0,0,0,0,0,0
"1983",8,0,61.77,72.64,62.67,0,0,0,0,0,34.64,56.2,0,0,0,13.65,36.77,0,0,0,0,0,0,0,0,0,0,0,0
"1983",9,0,62.8,76.48,74.98,0,0,0,0,0,34.64,56.2,0,0,0,13.65,36.77,0,0,0,0,0,0,0,0,0,0,0,0
"1984",1,0,60.23,72.41,79.04,0,0,0,0,0,34.64,56.14,0,0,0,14.18,36.02,0,0,0,0,0,0,0,0,0,0,0,0
"1984",10,0,59.64,65.1,60.43,0,0,0,0,0,35.17,56.31,0,0,0,31.21,40.53,0,0,0,0,0,0,0,0,0,0,0,0
"1984",11,0,59.79,61.96,57.21,0,0,0,0,0,35.17,56.31,0,0,0,29.04,40.53,0,0,0,0,0,0,0,0,0,0,0,0
"1984",12,0,58.69,61.76,56.3,0,0,0,0,0,35.17,56.31,0,0,0,25.18,40.53,0,0,0,0,0,0,0,0,0,0,0,0
"1984",2,0,58.77,70.48,70.92,0,0,0,0,0,36.15,56.06,0,0,0,18.64,37.29,0,0,0,0,0,0,0,0,0,0,0,0
"1984",3,0,61.12,72.53,71.9,0,0,0,0,0,35.47,56.06,0,0,0,18.88,37.77,0,0,0,0,0,0,0,0,0,0,0,0
"1984",4,0,61.12,75.35,70.85,0,0,0,0,0,35.17,56.06,0,0,0,20.19,38.36,0,0,0,0,0,0,0,0,0,0,0,0
"1984",5,0,62.21,73.35,70.85,0,0,0,0,0,35.17,56.2,0,0,0,21.27,38.36,0,0,0,0,0,0,0,0,0,0,0,0
"1984",6,0,62.8,71.48,74.91,0,0,0,0,0,35.17,56.2,0,0,0,22.16,39.05,0,0,0,0,0,0,0,0,0,0,0,0
"1984",7,0,59.28,71.25,74.91,0,0,0,0,0,35.17,56.31,0,0,0,19.84,39.69,0,0,0,0,0,0,0,0,0,0,0,0
"1984",8,0,59.28,70.29,68.82,0,0,0,0,0,35.17,56.31,0,0,0,19.17,40.09,0,0,0,0,0,0,0,0,0,0,0,0
"1984",9,0,59.21,70.29,64,0,0,0,0,0,35.17,56.31,0,0,0,23.96,40.09,0,0,0,0,0,0,0,0,0,0,0,0
"1985",1,0,61.55,61.01,55.09,0,0,0,0,0,35.04,56.34,0,0,0,23.8,40.56,110.65,0,47.88,29.19,0,0,0,48.84,45.13,0,0,0
"1985",10,0,54.17,50.53,49.81,0,0,0,0,0,34.84,55.82,0,0,0,19.51,40.01,109.36,0,47.88,32.76,0,0,0,39.91,42.01,0,0,0
"1985",11,0,56.72,50.99,50.03,0,0,0,0,0,35.67,55.77,0,0,0,19.88,39.15,104.31,0,47.88,30.57,0,0,0,40.5,40.15,0,0,0
"1985",12,0,57.69,54.14,51.28,0,0,0,0,0,35.74,55.77,0,0,0,19.88,37.59,102.16,0,47.88,31.07,0,0,0,41.17,40.02,0,0,0
"1985",2,0,58.71,61.65,56.66,0,0,0,0,0,34.72,56.23,0,0,0,23.8,40.16,113.24,0,47.88,29,0,0,0,42.27,44.89,0,0,0
"1985",3,0,59.62,61.65,56.66,0,0,0,0,0,34.72,56.11,0,0,0,21.83,39.38,109.79,0,47.88,27.63,0,0,0,42.68,45.05,0,0,0
"1985",4,0,59.5,62.41,59.65,0,0,0,0,0,34.72,56.11,0,0,0,22.27,39.38,111.09,0,47.88,28.26,0,0,0,41.84,43.62,0,0,0
"1985",5,0,58.37,62.41,56.44,0,0,0,0,0,34.84,56.11,0,0,0,21.45,39.51,113.68,0,47.88,31.7,0,0,0,41.84,42.19,0,0,0
"1985",6,0,57.06,62.41,55.51,0,0,0,0,0,34.84,56.11,0,0,0,21.16,39.51,105.91,0,47.88,30.13,0,0,0,42.56,40.91,0,0,0
"1985",7,0,55.07,61.95,55.51,0,0,0,0,0,34.84,56.05,0,0,0,20.82,39.51,105.48,0,47.88,30.57,0,0,0,40.09,39.91,0,0,0
"1985",8,0,53.94,59.38,53.18,0,0,0,0,0,34.84,55.82,0,0,0,20.82,39.91,102.91,0,47.88,30.26,0,0,0,41.29,40.83,0,0,0
"1985",9,0,52.46,50.48,52.09,0,0,0,0,0,34.84,55.82,0,0,0,19.95,40.04,103.34,0,47.88,31.92,0,0,0,39.66,42.19,0,0,0
"1986",1,0,57.92,55.02,52.32,0,0,0,0,0,35.22,55.05,0,0,0,20.64,38.56,103.02,0,47.88,30.67,0,0,0,43.23,41.12,0,0,0
