"년","월","곡류_수입","맥류및잡곡_수입","콩류_수입","과실_수입","도축육_수입","가금육_수입","신선어류_수입","냉동수산물_수입","낙농품_수입","수산물가공품_수입","원당_수입","유지_수입","과실및채소가공품_수입","인삼및건강보조식품_수입","농림수산품_수출","농림수산품.1_수출","농산물_수출","채소및과실_수출","과실_수출","수산물_수출","신선수산물_수출","신선어류_수출","냉동건조수산물_수출","냉동수산물_수출"
"1971",1,0,40,30.64,0,0,0,0,0,0,0,23.51,23.17,0,0,12.28,12.28,25.53,23.18,0,10.6,10.65,10.65,13,12.38
"1971",10,0,40.1,30.58,0,0,0,0,0,0,0,25.33,21.47,0,0,12.19,12.19,25.68,23.18,0,10.39,10.13,10.13,12.92,12.31
"1971",11,0,40.1,30.58,0,0,0,0,0,0,0,25.33,21.1,0,0,12.08,12.08,25.68,23.18,0,10.2,9.65,9.65,12.83,12.23
"1971",12,0,40.1,30.58,0,0,0,0,0,0,0,25.03,21,0,0,11.97,11.97,25.61,23.18,0,10.04,9.34,9.34,12.72,12.12
"1971",2,0,40.19,30.64,0,0,0,0,0,0,0,23.51,22.79,0,0,12.14,12.14,25.53,23.18,0,10.37,10.07,10.07,12.9,12.29
"1971",3,0,40.65,30.91,0,0,0,0,0,0,0,23.51,21.85,0,0,12.34,12.34,25.53,23.18,0,10.71,10.86,10.86,13.06,12.45
"1971",4,0,40.65,30.91,0,0,0,0,0,0,0,23.51,22.42,0,0,12.83,12.83,25.53,23.18,0,11.55,12.98,12.98,13.38,12.75
"1971",5,0,41.59,30.91,0,0,0,0,0,0,0,23.51,22.51,0,0,12.52,12.52,25.53,23.18,0,11.02,11.67,11.67,13.17,12.55
"1971",6,0,40.24,30.91,0,0,0,0,0,0,0,25.33,22.7,0,0,13.01,13.01,25.53,23.18,0,11.86,13.76,13.76,13.49,12.86
"1971",7,0,40.27,30.91,0,0,0,0,0,0,0,25.33,22.23,0,0,12,12,25.68,23.18,0,10.06,9.34,9.34,12.77,12.16
"1971",8,0,39.72,30.91,0,0,0,0,0,0,0,25.33,21.57,0,0,11.96,11.96,25.68,23.18,0,10,9.16,9.16,12.76,12.15
"1971",9,0,40.1,30.91,0,0,0,0,0,0,0,25.33,21.76,0,0,12,12,25.68,23.18,0,10.07,9.33,9.33,12.79,12.18
"1972",1,0,41.39,30.58,0,0,0,0,0,0,0,42.92,19.87,0,0,12.43,12.43,25.09,20.49,0,11.05,11.55,11.55,13.29,12.66
"1972",10,0,39.81,33.2,0,0,0,0,0,0,0,37.92,20.72,0,0,12.71,12.71,24.98,20.49,0,11.57,11.32,11.32,14.36,13.68
"1972",11,0,41.57,33.2,0,0,0,0,0,0,0,37.92,21.1,0,0,12.75,12.75,24.98,20.49,0,11.63,11.04,11.04,14.62,13.93
"1972",12,0,41.28,32.53,0,0,0,0,0,0,0,37.01,21.85,0,0,12.76,12.76,24.83,20.42,0,11.71,11.28,11.28,14.64,13.95
"1972",2,0,41.51,30.58,0,0,0,0,0,0,0,42.92,20.15,0,0,12.66,12.66,25.09,20.49,0,11.44,12.52,12.52,13.45,12.82
"1972",3,0,39.78,29.16,0,0,0,0,0,0,0,42.92,19.77,0,0,12.58,12.58,25.09,20.49,0,11.3,12.17,12.17,13.4,12.76
"1972",4,0,39.78,29.16,0,0,0,0,0,0,0,42.92,18.64,0,0,12.91,12.91,25.16,20.49,0,11.83,13.48,13.48,13.61,12.97
"1972",5,0,39.78,29.16,0,0,0,0,0,0,0,42.92,18.36,0,0,12.94,12.94,25.87,20.49,0,11.6,12.9,12.9,13.52,12.88
"1972",6,0,40.32,29.16,0,0,0,0,0,0,0,37.92,19.02,0,0,13.6,13.6,24.98,20.49,0,13.09,16.51,16.51,14.16,13.49
"1972",7,0,40.21,29.16,0,0,0,0,0,0,0,37.92,19.11,0,0,12,12,24.98,20.49,0,10.35,9.76,9.76,13.05,12.43
"1972",8,0,40.18,29.16,0,0,0,0,0,0,0,37.92,18.83,0,0,12,12,24.98,20.49,0,10.35,9.76,9.76,13.05,12.43
"1972",9,0,39.92,33.2,0,0,0,0,0,0,0,37.92,20.06,0,0,12.74,12.74,24.98,20.49,0,11.63,12.29,12.29,13.91,13.26
"1973",1,0,41.42,32.53,0,0,0,0,0,0,0,36.4,21.85,0,0,13.82,13.82,27.11,19.37,0,12.6,12.08,12.08,15.76,15.02
"1973",10,0,80.79,57.05,0,0,0,0,0,0,0,52.33,42,0,0,14.85,14.85,27.26,19.37,0,14.3,11.96,11.96,19.21,18.3
"1973",11,0,81.51,69.44,0,0,0,0,0,0,0,55.21,40.87,0,0,15.35,15.35,27.4,19.37,0,15.1,12.75,12.75,19.98,19.04
"1973",12,0,86.81,69.44,0,0,0,0,0,0,0,63.4,42.66,0,0,15.89,15.89,27.2,19.27,0,16.12,13.77,13.77,21.08,20.09
"1973",2,0,43.07,32.53,0,0,0,0,0,0,0,36.86,21.94,0,0,14.44,14.44,27.11,19.37,0,13.67,11.92,11.92,17.17,16.35
"1973",3,0,45.62,52.6,0,0,0,0,0,0,0,39.89,26.24,0,0,14.91,14.91,27.11,19.37,0,14.47,12.96,12.96,18.12,17.26
"1973",4,0,46.04,52.6,0,0,0,0,0,0,0,39.74,28.03,0,0,14.56,14.56,27.11,19.37,0,13.87,13.33,13.33,17.42,16.6
"1973",5,0,47.88,52.6,0,0,0,0,0,0,0,42.32,34.73,0,0,14.25,14.25,27.11,19.37,0,13.34,12.21,12.21,17.42,16.6
"1973",6,0,56.63,57.05,0,0,0,0,0,0,0,42.32,42.76,0,0,14.4,14.4,27.11,19.37,0,13.59,12.17,12.17,17.66,16.82
"1973",7,0,63.73,57.05,0,0,0,0,0,0,0,42.32,45.82,0,0,14.3,14.3,27.26,19.37,0,13.36,11.58,11.58,16.24,15.47
"1973",8,0,66.3,57.05,0,0,0,0,0,0,0,48.54,56.07,0,0,15.04,15.04,27.26,19.37,0,14.63,14.29,14.29,17.18,16.37
"1973",9,0,68.15,57.05,0,0,0,0,0,0,0,48.54,43.61,0,0,14.64,14.64,27.26,19.37,0,13.95,12.83,12.83,17.67,16.84
"1974",1,0,85.06,69.44,0,0,0,0,0,0,0,86.3,47.1,0,0,17.12,17.12,31.36,22.95,0,16.52,15.37,15.37,21.18,20.18
"1974",10,0,87.34,72.47,0,0,0,0,0,0,0,245.57,43.98,0,0,15.67,15.67,31.36,22.95,0,14.03,14.09,14.09,17.3,16.48
"1974",11,0,86.5,72.47,0,0,0,0,0,0,0,225.09,39.83,0,0,15.2,15.2,31.36,22.95,0,13.23,14.09,14.09,16.11,15.34
"1974",12,0,86.55,72.47,0,0,0,0,0,0,0,225.09,33.74,0,0,15.26,15.26,31.33,22.95,0,13.34,12.25,12.25,16.6,15.81
"1974",2,0,86.01,69.44,0,0,0,0,0,0,0,83.42,53.75,0,0,17.15,17.15,31.36,22.95,0,16.57,17.21,17.21,18.83,17.94
"1974",3,0,82.95,69.44,0,0,0,0,0,0,0,102.69,57.39,0,0,16.7,16.7,31.36,22.95,0,15.79,15.21,15.21,19.43,18.51
"1974",4,0,82.07,69.44,0,0,0,0,0,0,0,108.45,54.74,0,0,16.96,16.96,31.36,22.95,0,16.24,16.04,16.04,19.89,18.95
"1974",5,0,83.6,69.44,0,0,0,0,0,0,0,109.51,52.76,0,0,16.35,16.35,31.36,22.95,0,15.2,14.96,14.96,18.95,18.06
"1974",6,0,87.93,69.44,0,0,0,0,0,0,0,124.83,46.58,0,0,15.47,15.47,31.36,22.95,0,13.69,13.55,13.55,16.57,15.78
"1974",7,0,87.54,58.12,0,0,0,0,0,0,0,130.9,46.77,0,0,15.4,15.4,31.22,22.95,0,13.62,14.17,14.17,16.08,15.32
"1974",8,0,81.22,58.12,0,0,0,0,0,0,0,173.82,46.58,0,0,15.99,15.99,31.22,22.95,0,14.64,14.17,14.17,16.19,15.43
"1974",9,0,82.97,58.12,0,0,0,0,0,0,0,204.61,43.04,0,0,16.17,16.17,31.22,22.95,0,14.95,14.09,14.09,16.9,16.1
"1975",1,0,86.62,72.46,0,0,0,0,12.27,0,0,229.47,32.71,0,0,16.1,16.1,35.45,21.1,0,13.44,12.39,12.39,16.52,15.57
"1975",10,0,66.33,48.91,0,0,0,0,12.27,0,0,70.89,38.05,0,0,19.08,19.08,39.11,22.22,0,16.41,19.03,19.03,19.7,18.91
"1975",11,0,65.75,48.91,0,0,0,0,12.27,0,0,70.89,38.05,0,0,21.19,21.19,38.72,22.22,0,18.98,19.03,19.03,23.2,22.59
"1975",12,0,60.5,48.91,0,0,0,0,12.27,0,0,70.89,38.05,0,0,22.4,22.4,38.82,22.22,0,20.42,19.03,19.03,25.3,24.79
"1975",2,0,86.67,72.46,0,0,0,0,12.27,0,0,229.47,31.68,0,0,15.06,15.06,35.54,21.1,0,12.18,12.39,12.39,14.59,13.53
"1975",3,0,74.5,72.46,0,0,0,0,12.27,0,0,229.47,31.57,0,0,15.04,15.04,35.87,21.1,0,12.1,12.39,12.39,14.59,13.53
"1975",4,0,60.75,72.46,0,0,0,0,12.27,0,0,191.91,36.83,0,0,15.44,15.44,36.02,21.1,0,12.55,12.27,12.27,15.26,14.24
"1975",5,0,58.73,72.46,0,0,0,0,12.27,0,0,137.96,37.2,0,0,15.42,15.42,36.37,21.1,0,12.47,12.09,12.09,15.16,14.24
"1975",6,0,52.87,48.91,0,0,0,0,12.27,0,0,137.96,36.91,0,0,16.41,16.41,36.72,21.1,0,13.6,12.09,12.09,16.99,16.12
"1975",7,0,55.6,48.91,0,0,0,0,12.27,0,0,114.1,38.19,0,0,17.4,17.4,37.19,21.1,0,14.71,14.63,14.63,18.03,17.17
"1975",8,0,59.65,37.17,0,0,0,0,12.27,0,0,110.85,41.17,0,0,17.96,17.96,37.69,21.1,0,15.3,14.63,14.63,18.81,17.97
"1975",9,0,66.57,48.91,0,0,0,0,12.27,0,0,100.12,41.17,0,0,18.98,18.98,38.23,22.22,0,16.43,19.03,19.03,19.49,18.69
"1976",1,0,59.72,48.91,0,0,0,0,14.46,0,0,73.01,38.05,0,0,22.56,22.56,39.26,23.12,0,20.54,19.03,19.03,25.47,24.8
"1976",10,0,56.44,65,0,0,0,0,14.46,0,0,76.11,38.82,0,0,27.07,27.07,41.9,28.25,0,25.49,18.36,18.36,32.51,32.1
"1976",11,0,54.71,60.48,0,0,0,0,14.46,0,0,76.11,38.82,0,0,27.1,27.1,41.66,28.25,0,25.56,18.36,18.36,32.79,32.4
"1976",12,0,53.85,61.13,0,0,0,0,14.46,0,0,76.11,38.82,0,0,27.15,27.15,40.62,28.25,0,25.79,19.14,19.14,33.12,32.75
"1976",2,0,56.93,48.91,0,0,0,0,14.46,0,0,73.01,38.05,0,0,22.65,22.65,40.72,24.92,0,20.4,18.49,18.49,25.34,24.66
"1976",3,0,57.06,47.97,0,0,0,0,14.46,0,0,73.01,38.05,0,0,23.1,23.1,41.96,26.57,0,20.74,18.41,18.41,25.85,25.2
"1976",4,0,57.71,46.04,0,0,0,0,14.46,0,0,73.01,38.05,0,0,23.48,23.48,42.31,27.39,0,21.14,15.15,15.15,26.98,26.39
"1976",5,0,57.06,46.86,0,0,0,0,14.46,0,0,73.01,37.31,0,0,24.4,24.4,42.42,27.39,0,22.22,15.15,15.15,28.8,28.3
"1976",6,0,57.12,36.7,0,0,0,0,14.46,0,0,73.01,36.94,0,0,24.2,24.2,42.36,27.39,0,21.99,15.27,15.27,28.49,27.98
"1976",7,0,58.14,56.66,0,0,0,0,14.46,0,0,73.01,38.3,0,0,24.85,24.85,41.81,27.39,0,22.85,15.72,15.72,29.59,29.03
"1976",8,0,57.74,60.77,0,0,0,0,14.46,0,0,76.11,41.47,0,0,25.26,25.26,42.12,28.25,0,23.29,15.95,15.95,30.18,29.66
"1976",9,0,57.73,66.65,0,0,0,0,14.46,0,0,76.11,41.47,0,0,26.42,26.42,41.97,28.25,0,24.71,17.57,17.57,31.7,31.25
"1977",1,0,53.6,61.77,0,0,0,0,14.46,0,0,76.11,39.44,0,0,28.26,28.26,41.67,28.25,0,26.95,19.56,19.56,34.75,34.46
"1977",10,0,40.67,49.74,0,0,0,0,17,0,0,54.23,41.25,0,0,26.99,26.99,48.76,33.98,0,24.27,19.55,19.55,30.04,29.52
"1977",11,0,41.28,49.74,0,0,0,0,17,0,0,54.23,41.25,0,0,27.37,27.37,48.76,33.98,0,24.72,19.67,19.67,30.69,30.19
"1977",12,0,44.49,55.31,0,0,0,0,17,0,0,54.23,38.41,0,0,27.17,27.17,48.76,33.98,0,24.49,19.67,19.67,30.34,29.83
"1977",2,0,53.96,65.12,0,0,0,0,14.46,0,0,61.57,39.74,0,0,28.94,28.94,41.67,28.25,0,27.77,20.17,20.17,35.86,35.62
"1977",3,0,53.96,74.1,0,0,0,0,14.46,0,0,54.23,39.74,0,0,27.34,27.34,42.72,28.25,0,25.68,21.14,21.14,32.55,32.15
"1977",4,0,53.96,87.55,0,0,0,0,14.46,0,0,54.23,44.19,0,0,25.76,25.76,43.3,28.25,0,23.69,21.09,21.09,29.39,28.83
"1977",5,0,52.71,92.25,0,0,0,0,14.46,0,0,54.23,45.66,0,0,25.55,25.55,43.3,28.25,0,23.45,21.09,21.09,29.04,28.46
"1977",6,0,52.47,92.25,0,0,0,0,14.46,0,0,54.23,48.64,0,0,25.79,25.79,43.32,28.25,0,23.73,21.31,21.31,29.27,28.7
"1977",7,0,47.6,80.56,0,0,0,0,14.46,0,0,54.23,45.29,0,0,25.96,25.96,47.97,32.01,0,23.17,19.19,19.19,29.03,28.45
"1977",8,0,47.6,80.56,0,0,0,0,17,0,0,54.23,45.29,0,0,26.45,26.45,47.81,32.01,0,23.79,19.19,19.19,29.75,29.21
"1977",9,0,45.97,51.03,0,0,0,0,17,0,0,54.23,41.25,0,0,27.42,27.42,48.76,33.98,0,24.78,21.12,21.12,30.41,29.9
"1978",1,0,46.4,55.31,0,0,0,0,17,0,0,54.23,40.77,0,0,27.32,27.32,48.76,33.98,0,24.67,22.05,22.05,30.31,29.79
"1978",10,0,52.82,63.71,0,0,0,0,34.61,0,0,56.34,48.86,0,0,29.37,29.37,47.69,31.77,0,27.29,23.04,23.04,32.92,32.54
"1978",11,0,54.51,62.3,0,0,0,0,34.61,0,0,58.46,56.22,0,0,29.78,29.78,47.69,31.77,0,27.78,23.04,23.04,33.62,33.28
"1978",12,0,54.26,63.3,0,0,0,0,34.61,0,0,58.46,56.22,0,0,29.78,29.78,47.69,31.77,0,27.78,23.04,23.04,33.62,33.28
"1978",2,0,48.59,53.49,0,0,0,0,17,0,0,54.23,40.77,0,0,27.96,27.96,48.1,32.61,0,25.54,24.72,24.72,31.2,30.73
"1978",3,0,48.81,53.49,0,0,0,0,17,0,0,54.23,40.77,0,0,28.09,28.09,48.1,32.61,0,25.69,24.72,24.72,31.42,30.96
"1978",4,0,52.03,53.49,0,0,0,0,31.46,0,0,54.23,40.77,0,0,27.58,27.58,47.69,31.77,0,25.16,24.41,24.41,30.69,30.19
"1978",5,0,53.12,53.49,0,0,0,0,34.61,0,0,54.23,43.9,0,0,27.7,27.7,47.69,31.77,0,25.29,21.85,21.85,31.22,30.76
"1978",6,0,53.12,53.49,0,0,0,0,34.61,0,0,54.23,48.86,0,0,28.13,28.13,47.69,31.77,0,25.81,20.57,20.57,32.15,31.73
"1978",7,0,53.05,64.88,0,0,0,0,34.61,0,0,54.79,48.86,0,0,28.1,28.1,47.69,31.77,0,25.77,21.22,21.22,32.01,31.58
"1978",8,0,50.75,57.43,0,0,0,0,34.61,0,0,54.79,48.86,0,0,29.06,29.06,47.69,31.77,0,26.92,21.22,21.22,32.74,32.35
"1978",9,0,50.75,59.48,0,0,0,0,34.61,0,0,56.34,48.86,0,0,29.3,29.3,47.69,31.77,0,27.2,23.04,23.04,32.92,32.54
"1979",1,0,55.23,63.3,0,0,0,0,34.61,0,0,58.46,57.14,0,0,29.8,29.8,47.69,31.77,0,27.81,23.04,23.04,33.62,33.28
"1979",10,0,65.22,73.69,0,0,0,0,38.07,0,0,66.37,61.59,0,0,31.99,31.99,51.65,35.29,0,29.78,31.09,31.09,35.15,34.89
"1979",11,0,65.85,67.88,0,0,0,0,38.07,0,0,74.7,59.61,0,0,31.85,31.85,50.59,35.29,0,29.78,31.09,31.09,35.15,34.89
"1979",12,0,67.49,67.88,0,0,0,0,38.07,0,0,81.34,59.61,0,0,32.27,32.27,50.59,35.29,0,30.28,26.79,26.79,36.46,36.26
"1979",2,0,55.23,66.06,0,0,0,0,34.61,0,0,58.46,57.14,0,0,30.2,30.2,47.69,31.77,0,28.28,24.35,24.35,34.14,33.82
"1979",3,0,55.23,70.29,0,0,0,0,34.61,0,0,58.46,61.67,0,0,30.79,30.79,47.69,31.77,0,28.98,32.29,32.29,34.14,33.82
"1979",4,0,55.23,70.29,0,0,0,0,34.61,0,0,58.46,67,0,0,30.21,30.21,47.69,31.77,0,28.29,24.76,24.76,34.14,33.82
"1979",5,0,56.83,70.29,0,0,0,0,38.07,0,0,58.46,67,0,0,30.03,30.03,46.39,29.09,0,28.29,24.76,24.76,34.14,33.82
"1979",6,0,60.55,70.29,0,0,0,0,38.07,0,0,58.46,67,0,0,29.6,29.6,46.39,29.09,0,27.77,22.2,22.2,34.01,33.69
"1979",7,0,72.31,73.69,0,0,0,0,38.07,0,0,58.46,61.59,0,0,29.86,29.86,46.39,29.09,0,28.09,22.2,22.2,34.01,33.69
"1979",8,0,68.56,73.69,0,0,0,0,38.07,0,0,62.56,61.59,0,0,31.26,31.26,51.65,35.29,0,28.9,31.09,31.09,34.01,33.69
"1979",9,0,65.22,73.69,0,0,0,0,38.07,0,0,62.56,61.59,0,0,31.99,31.99,51.65,35.29,0,29.78,31.09,31.09,35.15,34.89
"1980",1,0,66.62,63.58,0,29.5,0,0,29.09,0,0,84.7,59.61,0,0,32.6,32.6,46.47,27.47,54.86,31.3,27.84,27.84,37.59,37.59
"1980",10,0,74.33,79.46,0,32.08,0,0,36.68,0,0,171.69,49.23,0,0,32.86,32.86,51.19,34.64,54.86,30.89,23.47,23.47,38.29,38.29
"1980",11,0,80.67,82.46,0,33.52,0,0,36.68,0,0,178.4,49.88,0,0,34.18,34.18,53.66,38.99,59.31,32.06,23.47,23.47,39.92,39.92
"1980",12,0,77.53,82.46,0,33.52,0,0,36.68,0,0,178.4,50.97,0,0,35.44,35.44,56.09,42.4,59.31,33.17,25.07,25.07,41.23,41.23
"1980",2,0,66.62,63.58,0,26.57,0,0,29.09,0,0,99.41,59.4,0,0,33.66,33.66,48.65,31.31,54.86,32.22,30.9,30.9,38.43,38.43
"1980",3,0,65.8,65.68,0,26.57,0,0,29.09,0,0,99.41,58.66,0,0,33.24,33.24,46.81,28.07,54.86,32.01,30.9,30.9,38.13,38.13
"1980",4,0,63.01,62.67,0,26.57,0,0,28.99,0,0,117.98,50.55,0,0,32.73,32.73,51.06,34.97,54.86,30.76,22.98,22.98,37.54,37.54
"1980",5,0,62.27,62.67,0,26.57,0,0,30.01,0,0,161.4,50.36,0,0,32.18,32.18,50.38,33.79,54.86,30.21,20.82,20.82,37.72,37.72
"1980",6,0,63.82,61.97,0,26.57,0,0,28.04,0,0,161.4,50.34,0,0,32.36,32.36,55.25,42.35,54.86,29.67,19.69,19.69,37.14,37.14
"1980",7,0,68.28,66.03,0,26.57,0,0,36.68,0,0,143.55,50.47,0,0,32.47,32.47,55.71,43.16,54.86,29.73,19.55,19.55,37.25,37.25
"1980",8,0,72.6,72.74,0,26.57,0,0,36.68,0,0,153.41,49.96,0,0,32.39,32.39,53.46,38.63,54.86,29.99,18.66,18.66,37.73,37.73
"1980",9,0,74.2,76.1,0,27.97,0,0,36.68,0,0,164.26,49.41,0,0,32.16,32.16,53.12,38.03,54.86,29.77,18.66,18.66,37.43,37.43
"1981",1,0,77.53,82.46,0,33.52,0,0,36.68,0,0,173.4,48.87,0,0,35.18,35.18,53.83,38.43,59.31,33.21,26.97,26.97,41.17,41.17
"1981",10,0,62.4,66.8,0,29.17,0,0,32.67,0,0,108.56,52.13,0,0,35.35,35.35,54.08,38.85,43.02,33.38,25,25,42.03,42.03
"1981",11,0,60.23,63.93,0,30.05,0,0,32.67,0,0,108.56,50.14,0,0,35.97,35.97,54.08,38.85,43.02,34.11,26.36,26.36,42.85,42.85
"1981",12,0,58.28,63.93,0,30.05,0,0,32.67,0,0,108.56,49,0,0,35.31,35.31,54.08,38.85,43.02,33.33,20.79,20.79,42.57,42.57
"1981",2,0,77.53,82.46,0,33.52,0,0,36.68,0,0,173.4,49.73,0,0,36,36,53.16,37.24,59.31,34.28,26.97,26.97,42.65,42.65
"1981",3,0,73.98,82.46,0,33.66,0,0,36.68,0,0,159.98,49.21,0,0,36.51,36.51,57.19,44.33,59.31,34.27,24.77,24.77,42.95,42.95
"1981",4,0,74.75,75.47,0,33.66,0,0,34.05,0,0,151.12,49.21,0,0,36.31,36.31,58.02,45.8,59.31,33.9,24.77,24.77,42.44,42.44
"1981",5,0,72.83,74.98,0,33.96,0,0,34.05,0,0,128.27,49.61,0,0,35.91,35.91,57.69,45.22,59.31,33.48,18.56,18.56,42.76,42.76
"1981",6,0,68.16,74.98,0,29.91,0,0,34.05,0,0,128.27,52.47,0,0,35.77,35.77,58.7,46.99,59.31,33.16,18.56,18.56,42.31,42.31
"1981",7,0,65.21,72.74,0,29.6,0,0,34.05,0,0,128.27,51.46,0,0,35.86,35.86,59.13,47.76,59.31,33.2,18.56,18.56,42.37,42.37
"1981",8,0,66.3,72.74,0,29.51,0,0,33.36,0,0,113.55,48.66,0,0,35.34,35.34,53.4,37.66,59.31,33.47,18.56,18.56,42.74,42.74
"1981",9,0,62.9,72.74,0,29.17,0,0,33.69,0,0,108.56,50.12,0,0,35.01,35.01,54.42,39.45,43.02,32.93,20.63,20.63,42.03,42.03
"1982",1,0,59.55,66.8,0,31.11,0,0,32.67,0,0,108.56,49,0,0,35.71,35.71,57.87,38.85,43.02,33.22,20.79,20.79,42.41,42.41
"1982",10,0,56.24,52.95,0,31.41,0,0,32.67,0,0,85.27,43.6,0,0,35.53,35.53,57.87,38.85,43.02,33.01,16.45,16.45,42.54,42.54
"1982",11,0,56.36,54.28,0,31.41,0,0,32.67,0,0,85.27,43.6,0,0,32.72,32.72,57.87,38.85,43.02,29.68,16.45,16.45,37.93,37.93
"1982",12,0,56.33,54.28,0,31.41,0,0,32.67,0,0,85.27,40.08,0,0,32.6,32.6,57.87,38.85,43.02,29.55,16.45,16.45,37.74,37.74
"1982",2,0,59.14,66.8,0,31.27,0,0,32.67,0,0,108.56,45.58,0,0,35.45,35.45,57.87,38.85,43.02,32.91,18.4,18.4,42.33,42.33
"1982",3,0,58.66,66.8,0,31.27,0,0,32.67,0,0,102.56,46.17,0,0,35.6,35.6,57.87,38.85,43.02,33.09,18.4,18.4,42.58,42.58
"1982",4,0,60.21,62.6,0,31.27,0,0,32.67,0,0,102.56,46.17,0,0,35.15,35.15,57.87,38.85,43.02,32.55,16.45,16.45,42.12,42.12
"1982",5,0,60.21,62.6,0,31.27,0,0,32.67,0,0,102.56,46.17,0,0,34.62,34.62,57.87,38.85,43.02,31.93,16.45,16.45,41.25,41.25
"1982",6,0,59.17,60.92,0,31.27,0,0,32.67,0,0,93.84,46.17,0,0,34.46,34.46,57.87,38.85,43.02,31.74,16.45,16.45,40.99,40.99
"1982",7,0,58.25,58.96,0,31.11,0,0,32.67,0,0,93.84,46.17,0,0,34.53,34.53,57.87,38.85,43.02,31.82,16.45,16.45,41.1,41.1
"1982",8,0,55.93,56.66,0,31.02,0,0,32.67,0,0,93.84,43.6,0,0,34.96,34.96,57.87,38.85,43.02,32.33,16.45,16.45,41.63,41.63
"1982",9,0,56.24,56.66,0,31.23,0,0,32.67,0,0,85.27,43.6,0,0,34.92,34.92,57.36,37.94,39.74,32.36,16.45,16.45,41.65,41.65
